constructorResultsId,raceId,constructorId,points,status
2660,263,sauber,4,\N
2667,263,mclaren,0,\N
2671,264,williams,12,\N
2672,264,ferrari,6,\N
2673,264,mclaren,4,\N
2676,264,sauber,0,\N
2685,265,ferrari,10,\N
2689,265,williams,0,\N
2692,265,mclaren,0,\N
2694,265,sauber,0,\N
2700,266,williams,6,\N
2701,266,mclaren,3,\N
2707,266,ferrari,0,\N
2710,266,sauber,0,\N
2713,267,williams,13,\N
2714,267,mclaren,6,\N
2723,267,sauber,0,\N
2724,267,ferrari,0,\N
2727,268,williams,11,\N
2728,268,ferrari,6,\N
2729,268,mclaren,6,\N
2738,268,sauber,0,\N
2741,269,williams,16,\N
2742,269,mclaren,5,\N
2752,269,sauber,0,\N
2753,269,ferrari,0,\N
2756,270,williams,6,\N
2757,270,mclaren,4,\N
2759,270,ferrari,2,\N
2760,270,sauber,1,\N
2769,271,williams,13,\N
2771,271,ferrari,4,\N
2773,271,sauber,1,\N
2774,271,mclaren,0,\N
2783,272,williams,10,\N
2784,272,ferrari,7,\N
2785,272,mclaren,4,\N
2788,272,sauber,0,\N
2797,273,williams,10,\N
2798,273,mclaren,6,\N
2801,273,sauber,2,\N
2802,273,ferrari,1,\N
2810,274,mclaren,10,\N
2811,274,williams,6,\N
2816,274,ferrari,0,\N
2819,274,sauber,0,\N
2823,275,mclaren,10,\N
2824,275,williams,10,\N
2833,275,ferrari,0,\N
2835,275,sauber,0,\N
2836,276,williams,10,\N
2839,276,sauber,3,\N
2845,276,mclaren,0,\N
2846,276,ferrari,0,\N
2849,277,williams,10,\N
2850,277,mclaren,8,\N
2852,277,ferrari,1,\N
2859,277,sauber,0,\N
2862,278,mclaren,10,\N
2863,278,williams,9,\N
2864,278,ferrari,4,\N
2871,278,sauber,0,\N
2875,279,williams,14,\N
2877,279,ferrari,3,\N
2879,279,sauber,1,\N
2885,279,mclaren,0,\N
2888,280,williams,16,\N
2890,280,mclaren,4,\N
2896,280,ferrari,0,\N
2899,280,sauber,0,\N
2901,281,williams,10,\N
2904,281,mclaren,2,\N
2907,281,sauber,0,\N
2908,281,ferrari,0,\N
2914,282,williams,10,\N
2917,282,mclaren,3,\N
2918,282,ferrari,1,\N
2919,282,sauber,0,\N
2927,283,williams,10,\N
2929,283,ferrari,4,\N
2932,283,sauber,1,\N
2939,283,mclaren,0,\N
2940,284,williams,14,\N
2942,284,mclaren,3,\N
2945,284,sauber,0,\N
2946,284,ferrari,0,\N
2953,285,williams,10,\N
2954,285,ferrari,6,\N
2955,285,mclaren,4,\N
2956,285,sauber,3,\N
2967,286,williams,10,\N
2968,286,ferrari,3,\N
2969,286,sauber,2,\N
2978,286,mclaren,0,\N
2979,287,mclaren,14,\N
2980,287,williams,9,\N
2983,287,sauber,0,\N
2989,287,ferrari,0,\N
2991,288,mclaren,10,\N
2992,288,williams,10,\N
2993,288,ferrari,5,\N
3000,288,sauber,0,\N
3003,289,williams,16,\N
3004,289,mclaren,6,\N
3015,289,ferrari,0,\N
3019,290,williams,16,\N
3021,290,mclaren,3,\N
3029,290,ferrari,0,\N
3034,291,williams,16,\N
3036,291,ferrari,5,\N
3047,291,mclaren,0,\N
3049,292,williams,10,\N
3051,292,ferrari,4,\N
3052,292,mclaren,3,\N
3065,293,williams,16,\N
3066,293,mclaren,4,\N
3075,293,ferrari,0,\N
3081,294,mclaren,10,\N
3082,294,williams,10,\N
3089,294,ferrari,0,\N
3097,295,mclaren,10,\N
3099,295,ferrari,4,\N
3107,295,williams,0,\N
3113,296,williams,16,\N
3121,296,ferrari,0,\N
3125,296,mclaren,0,\N
3128,297,williams,16,\N
3130,297,mclaren,2,\N
3134,297,ferrari,0,\N
3144,298,williams,10,\N
3145,298,mclaren,6,\N
3147,298,ferrari,2,\N
3160,299,mclaren,14,\N
3161,299,williams,6,\N
3164,299,ferrari,1,\N
3177,300,williams,10,\N
3178,300,mclaren,2,\N
3189,300,ferrari,0,\N
3191,301,mclaren,13,\N
3193,301,williams,2,\N
3203,301,ferrari,0,\N
3205,302,williams,10,\N
3206,302,mclaren,10,\N
3217,302,ferrari,0,\N
3218,303,williams,10,\N
3219,303,mclaren,6,\N
3222,303,ferrari,2,\N
3231,304,mclaren,10,\N
3233,304,ferrari,3,\N
3242,304,williams,0,\N
3244,305,mclaren,10,\N
3245,305,ferrari,6,\N
3255,305,williams,0,\N
3262,306,mclaren,14,\N
3263,306,williams,6,\N
3264,306,ferrari,4,\N
3280,307,mclaren,16,\N
3292,307,williams,0,\N
3293,307,ferrari,0,\N
3298,308,mclaren,10,\N
3299,308,williams,6,\N
3300,308,ferrari,6,\N
3318,309,williams,5,\N
3325,309,ferrari,0,\N
3327,309,mclaren,0,\N
3334,310,williams,16,\N
3335,310,mclaren,4,\N
3344,310,ferrari,0,\N
3352,311,williams,12,\N
3353,311,ferrari,9,\N
3354,311,mclaren,4,\N
3370,312,williams,10,\N
3371,312,mclaren,9,\N
3372,312,ferrari,4,\N
3388,313,williams,16,\N
3389,313,ferrari,4,\N
3390,313,mclaren,3,\N
3406,314,mclaren,13,\N
3407,314,williams,10,\N
3408,314,ferrari,2,\N
3424,315,mclaren,16,\N
3426,315,williams,2,\N
3435,315,ferrari,0,\N
3442,316,williams,10,\N
3443,316,mclaren,9,\N
3444,316,ferrari,4,\N
3460,317,williams,10,\N
3461,317,mclaren,6,\N
3462,317,ferrari,4,\N
3478,318,williams,14,\N
3479,318,ferrari,9,\N
3480,318,mclaren,2,\N
3495,319,mclaren,16,\N
3496,319,williams,4,\N
3497,319,ferrari,3,\N
3512,320,mclaren,7,\N
3513,320,williams,4,\N
3515,320,ferrari,0.5,\N
3529,321,mclaren,9,\N
3531,321,williams,4,\N
3539,321,ferrari,0,\N
3548,322,ferrari,12,\N
3549,322,mclaren,10,\N
3550,322,williams,2,\N
3567,323,williams,9,\N
3568,323,mclaren,6,\N
3570,323,ferrari,3,\N
3586,324,mclaren,13,\N
3588,324,williams,3,\N
3593,324,ferrari,0,\N
3605,325,mclaren,12,\N
3607,325,ferrari,6,\N
3617,325,williams,0,\N
3624,326,ferrari,15,\N
3625,326,mclaren,4,\N
3627,326,williams,2,\N
3643,327,ferrari,9,\N
3645,327,mclaren,6,\N
3647,327,williams,1,\N
3662,328,ferrari,9,\N
3663,328,williams,6,\N
3664,328,mclaren,4,\N
3681,329,mclaren,13,\N
3683,329,ferrari,3,\N
3684,329,williams,3,\N
3700,330,williams,12,\N
3701,330,mclaren,6,\N
3711,330,ferrari,0,\N
3719,331,mclaren,13,\N
3720,331,ferrari,6,\N
3732,331,williams,0,\N
3737,332,mclaren,13,\N
3738,332,ferrari,9,\N
3739,332,williams,2,\N
3755,333,ferrari,13,\N
3756,333,mclaren,9,\N
3758,333,williams,0,\N
3773,334,ferrari,15,\N
3775,334,williams,5,\N
3782,334,mclaren,0,\N
3793,335,williams,5,\N
3799,335,ferrari,0,\N
3803,335,mclaren,0,\N
3808,336,ferrari,10,\N
3809,336,mclaren,3,\N
3810,336,williams,3,\N
3824,1,mclaren,0,\N
3827,1,williams,3,\N
3831,1,red_bull,0,\N
3832,1,ferrari,0,\N
3836,2,red_bull,1.5,\N
3837,2,mclaren,1,\N
3838,2,williams,0.5,\N
3839,2,ferrari,0,\N
3843,3,red_bull,18,\N
3845,3,mclaren,7,\N
3849,3,ferrari,0,\N
3852,3,williams,0,\N
3854,4,red_bull,8,\N
3856,4,mclaren,5,\N
3857,4,ferrari,3,\N
3859,4,williams,0,\N
3864,5,red_bull,11,\N
3866,5,ferrari,3,\N
3868,5,williams,1,\N
3869,5,mclaren,0,\N
3874,6,ferrari,11,\N
3875,6,red_bull,4,\N
3876,6,williams,3,\N
3882,6,mclaren,0,\N
3884,7,red_bull,14,\N
3886,7,williams,4,\N
3887,7,ferrari,3,\N
3890,7,mclaren,0,\N
3893,8,red_bull,18,\N
3895,8,ferrari,6,\N
3896,8,williams,4,\N
3901,8,mclaren,0,\N
3903,9,red_bull,18,\N
3904,9,ferrari,6,\N
3905,9,williams,5,\N
3908,9,mclaren,1,\N
3913,10,mclaren,14,\N
3914,10,ferrari,8,\N
3915,10,red_bull,6,\N
3916,10,williams,5,\N
3924,11,mclaren,13,\N
3925,11,ferrari,6,\N
3926,11,williams,4,\N
3929,11,red_bull,0,\N
3933,12,ferrari,10,\N
3935,12,red_bull,6,\N
3937,12,mclaren,3,\N
3939,12,williams,1,\N
3944,13,ferrari,6,\N
3947,13,mclaren,3,\N
3949,13,red_bull,1,\N
3950,13,williams,0,\N
3953,14,mclaren,12,\N
3956,14,red_bull,5,\N
3959,14,williams,0,\N
3960,14,ferrari,0,\N
3963,15,red_bull,10,\N
3965,15,mclaren,6,\N
3966,15,ferrari,5,\N
3967,15,williams,4,\N
3973,16,red_bull,15,\N
3975,16,mclaren,6,\N
3977,16,ferrari,3,\N
3982,16,williams,0,\N
3983,356,ferrari,9,\N
3984,356,mclaren,6,\N
3994,356,williams,0,\N
4003,357,mclaren,15,\N
4005,357,williams,3,\N
4015,357,ferrari,0,\N
4023,358,mclaren,15,\N
4029,358,williams,0,\N
4037,358,ferrari,0,\N
4043,359,mclaren,11,\N
4044,359,williams,6,\N
4055,359,ferrari,0,\N
4063,360,mclaren,9,\N
4064,360,williams,7,\N
4071,360,ferrari,0,\N
4083,361,williams,15,\N
4087,361,mclaren,0,\N
4097,361,ferrari,0,\N
4103,362,mclaren,9,\N
4104,362,ferrari,6,\N
4105,362,williams,4,\N
4123,363,mclaren,9,\N
4124,363,ferrari,6,\N
4130,363,williams,0,\N
4143,364,mclaren,15,\N
4144,364,ferrari,4,\N
4145,364,williams,3,\N
4163,365,ferrari,9,\N
4164,365,mclaren,9,\N
4165,365,williams,4,\N
4183,366,mclaren,15,\N
4184,366,ferrari,4,\N
4185,366,williams,3,\N
4203,367,mclaren,9,\N
4204,367,ferrari,6,\N
4205,367,williams,7,\N
4223,368,ferrari,9,\N
4224,368,mclaren,6,\N
4234,368,williams,0,\N
4243,369,mclaren,13,\N
4244,369,ferrari,6,\N
4246,369,williams,2,\N
4264,370,williams,10,\N
4270,370,mclaren,0,\N
4271,370,ferrari,0,\N
4283,371,williams,13,\N
4293,371,ferrari,0,\N
4294,371,mclaren,0,\N
4303,372,mclaren,9,\N
4304,372,ferrari,8,\N
4316,372,williams,0,\N
4321,373,mclaren,15,\N
4324,373,ferrari,2,\N
4329,373,williams,0,\N
4339,374,mclaren,9,\N
4340,374,ferrari,10,\N
4343,374,williams,1,\N
4357,375,mclaren,15,\N
4358,375,ferrari,7,\N
4371,375,williams,0,\N
4375,376,mclaren,15,\N
4389,376,ferrari,0,\N
4390,376,williams,0,\N
4393,377,mclaren,15,\N
4401,377,ferrari,0,\N
4404,377,williams,0,\N
4411,378,mclaren,15,\N
4412,378,ferrari,7,\N
4424,378,williams,0,\N
4429,379,mclaren,9,\N
4430,379,williams,6,\N
4435,379,ferrari,0,\N
4447,380,mclaren,15,\N
4448,380,ferrari,7,\N
4461,380,williams,0,\N
4465,381,mclaren,15,\N
4467,381,ferrari,3,\N
4469,381,williams,1,\N
4483,382,mclaren,15,\N
4487,382,williams,0,\N
4496,382,ferrari,0,\N
4501,383,ferrari,15,\N
4505,383,williams,0,\N
4506,383,mclaren,0,\N
4519,384,mclaren,10,\N
4523,384,ferrari,2,\N
4530,384,williams,0,\N
4537,385,mclaren,12,\N
4538,385,williams,8,\N
4540,385,ferrari,1,\N
4555,386,mclaren,15,\N
4557,386,ferrari,3,\N
4558,386,williams,1,\N
4573,387,mclaren,15,\N
4575,387,williams,3,\N
4587,387,ferrari,0,\N
4591,388,mclaren,13,\N
4592,388,williams,7,\N
4593,388,ferrari,3,\N
4604,389,williams,9,\N
4606,389,ferrari,4,\N
4607,389,mclaren,3,\N
4619,390,mclaren,15,\N
4629,390,williams,0,\N
4632,390,ferrari,0,\N
4635,391,williams,6,\N
4636,391,ferrari,7,\N
4641,391,mclaren,0,\N
4650,392,williams,8,\N
4651,392,mclaren,4,\N
4652,392,ferrari,3,\N
4664,393,williams,15,\N
4665,393,mclaren,4,\N
4670,393,ferrari,0,\N
4679,394,williams,15,\N
4686,394,mclaren,0,\N
4687,394,ferrari,0,\N
4694,395,williams,9,\N
4695,395,mclaren,6,\N
4704,395,ferrari,0,\N
4709,396,williams,9,\N
4711,396,mclaren,4,\N
4723,396,ferrari,0,\N
4724,397,williams,15,\N
4727,397,mclaren,1,\N
4735,397,ferrari,0,\N
4739,398,williams,13,\N
4741,398,ferrari,3,\N
4743,398,mclaren,1,\N
4755,399,mclaren,11,\N
4756,399,ferrari,6,\N
4757,399,williams,4,\N
4769,400,williams,12,\N
4770,400,mclaren,10,\N
4779,400,ferrari,0,\N
4785,401,williams,15,\N
4796,401,ferrari,0,\N
4798,401,mclaren,0,\N
4799,402,ferrari,12,\N
4801,402,mclaren,4,\N
4808,402,williams,0,\N
4814,403,ferrari,15,\N
4821,403,williams,0,\N
4824,403,mclaren,0,\N
4829,404,williams,9,\N
4836,404,ferrari,0,\N
4837,404,mclaren,0,\N
4843,405,williams,6,\N
4844,405,mclaren,7,\N
4851,405,ferrari,0,\N
4855,406,mclaren,11,\N
4856,406,williams,6,\N
4858,406,ferrari,3,\N
4868,407,mclaren,15,\N
4870,407,williams,3,\N
4873,407,ferrari,0,\N
4881,408,williams,9,\N
4883,408,ferrari,7,\N
4885,408,mclaren,1,\N
4894,409,williams,13,\N
4895,409,mclaren,9,\N
4898,409,ferrari,0,\N
4909,410,mclaren,4,\N
4910,410,ferrari,3,\N
4911,410,williams,2,\N
4920,411,williams,13,\N
4921,411,mclaren,9,\N
4924,411,ferrari,0,\N
4933,412,williams,15,\N
4934,412,mclaren,4,\N
4942,412,ferrari,0,\N
4946,413,williams,13,\N
4949,413,mclaren,3,\N
4953,413,ferrari,0,\N
4959,414,williams,13,\N
4961,414,ferrari,3,\N
4968,414,mclaren,0,\N
4972,415,mclaren,9,\N
4973,415,ferrari,10,\N
4980,415,williams,0,\N
4985,416,williams,15,\N
4986,416,ferrari,4,\N
4987,416,mclaren,3,\N
4999,417,williams,13,\N
5000,417,mclaren,6,\N
5002,417,ferrari,3,\N
5014,418,mclaren,6,\N
5016,418,williams,5,\N
5022,418,ferrari,0,\N
5026,419,mclaren,9,\N
5027,419,williams,6,\N
5028,419,ferrari,4,\N
5039,420,mclaren,9,\N
5040,420,ferrari,9,\N
5050,420,williams,0,\N
5054,421,ferrari,6,\N
5056,421,williams,2,\N
5060,421,mclaren,0,\N
5071,422,mclaren,3,\N
5072,422,williams,2,\N
5073,422,ferrari,1,\N
5083,423,mclaren,9,\N
5084,423,ferrari,6,\N
5088,423,williams,0,\N
5097,424,ferrari,15,\N
5098,424,mclaren,4,\N
5099,424,williams,4,\N
5111,425,williams,9,\N
5112,425,ferrari,10,\N
5120,425,mclaren,0,\N
5126,426,williams,6,\N
5127,426,mclaren,4,\N
5128,426,ferrari,3,\N
5140,427,mclaren,9,\N
5141,427,ferrari,6,\N
5151,427,williams,0,\N
5155,428,ferrari,9,\N
5156,428,mclaren,8,\N
5159,428,williams,1,\N
5170,429,mclaren,9,\N
5172,429,ferrari,7,\N
5182,429,williams,0,\N
5185,430,mclaren,15,\N
5187,430,ferrari,3,\N
5188,430,williams,1,\N
5200,431,mclaren,9,\N
5203,431,ferrari,2,\N
5208,431,williams,0,\N
5216,432,williams,9,\N
5217,432,mclaren,4,\N
5229,432,ferrari,0,\N
5230,433,williams,13,\N
5232,433,mclaren,3,\N
5238,433,ferrari,0,\N
5245,434,williams,15,\N
5246,434,mclaren,4,\N
5247,434,ferrari,3,\N
5257,435,williams,9,\N
5260,435,ferrari,2,\N
5265,435,mclaren,0,\N
5271,436,mclaren,9,\N
5272,436,williams,6,\N
5281,436,ferrari,0,\N
5286,437,mclaren,15,\N
5294,437,ferrari,0,\N
5296,437,williams,0,\N
5301,438,ferrari,13,\N
5303,438,williams,3,\N
5313,438,mclaren,0,\N
5316,439,mclaren,9,\N
5317,439,ferrari,6,\N
5330,439,williams,0,\N
5331,440,mclaren,9,\N
5334,440,ferrari,3,\N
5335,440,williams,1,\N
5346,441,mclaren,4.5,\N
5348,441,ferrari,2.5,\N
5349,441,williams,1.5,\N
5362,442,mclaren,10,\N
5364,442,ferrari,2,\N
5374,442,williams,0,\N
5378,443,mclaren,3,\N
5379,443,williams,2,\N
5381,443,ferrari,0,\N
5391,444,williams,12,\N
5392,444,ferrari,6,\N
5397,444,mclaren,0,\N
5406,445,mclaren,9,\N
5410,445,ferrari,3,\N
5418,445,williams,0,\N
5421,446,mclaren,15,\N
5424,446,ferrari,1,\N
5433,446,williams,0,\N
5436,447,mclaren,9,\N
5438,447,ferrari,4,\N
5448,447,williams,0,\N
5451,448,mclaren,15,\N
5456,448,williams,0,\N
5458,448,ferrari,0,\N
5466,449,mclaren,9,\N
5467,449,ferrari,6,\N
5478,449,williams,0,\N
5480,450,mclaren,12,\N
5481,450,ferrari,8,\N
5491,450,williams,0,\N
5494,451,mclaren,15,\N
5496,451,ferrari,3,\N
5503,451,williams,0,\N
5509,452,mclaren,4,\N
5510,452,williams,3,\N
5511,452,ferrari,2,\N
5523,453,mclaren,15,\N
5524,453,ferrari,4,\N
5525,453,williams,3,\N
5540,454,ferrari,3,\N
5541,454,williams,3,\N
5550,454,mclaren,0,\N
5553,455,ferrari,13,\N
5555,455,williams,3,\N
5556,455,mclaren,2,\N
5568,456,williams,9,\N
5571,456,ferrari,3,\N
5579,456,mclaren,0,\N
5584,457,ferrari,6,\N
5586,457,williams,3,\N
5593,457,mclaren,0,\N
5599,458,williams,8,\N
5600,458,mclaren,4,\N
5609,458,ferrari,0,\N
5612,459,ferrari,13,\N
5614,459,williams,3,\N
5615,459,mclaren,1,\N
5629,460,ferrari,6,\N
5631,460,mclaren,1,\N
5634,460,williams,0,\N
5643,461,ferrari,9,\N
5647,461,mclaren,2,\N
5648,461,williams,1,\N
5660,462,ferrari,6,\N
5663,462,mclaren,1,\N
5665,462,williams,0,\N
5675,463,ferrari,15,\N
5676,463,mclaren,4,\N
5686,463,williams,0,\N
5692,464,ferrari,9,\N
5698,464,williams,0,\N
5703,464,mclaren,0,\N
5713,465,ferrari,0,\N
5716,465,williams,0,\N
5721,465,mclaren,0,\N
5726,466,williams,2,\N
5731,466,mclaren,0,\N
5734,466,ferrari,0,\N
5738,467,williams,8,\N
5739,467,mclaren,4,\N
5747,467,ferrari,0,\N
5755,468,mclaren,6,\N
5759,468,ferrari,1,\N
5764,468,williams,0,\N
5771,469,mclaren,10,\N
5772,469,williams,6,\N
5777,469,ferrari,0,\N
5788,470,ferrari,15,\N
5795,471,mclaren,9,\N
5796,471,williams,6,\N
5809,471,ferrari,0,\N
5813,472,ferrari,6,\N
5816,472,williams,1,\N
5820,472,mclaren,0,\N
5829,473,mclaren,9,\N
5831,473,ferrari,4,\N
5832,473,williams,5,\N
5846,474,mclaren,4,\N
5850,474,williams,0,\N
5851,474,ferrari,0,\N
5861,475,ferrari,9,\N
5863,475,williams,6,\N
5864,475,mclaren,3,\N
5878,476,mclaren,9,\N
5879,476,ferrari,10,\N
5881,476,williams,2,\N
5896,477,ferrari,7,\N
5897,477,williams,2,\N
5899,477,mclaren,0,\N
5911,478,ferrari,9,\N
5913,478,williams,4,\N
5921,478,mclaren,0,\N
5929,479,williams,6,\N
5931,479,ferrari,3,\N
5932,479,mclaren,2,\N
5945,480,williams,9,\N
5947,480,mclaren,4,\N
5959,480,ferrari,0,\N
5963,481,ferrari,10,\N
5964,481,mclaren,3,\N
5968,481,williams,0,\N
5980,482,mclaren,6,\N
5983,482,williams,3,\N
5991,482,ferrari,0,\N
5996,483,williams,15,\N
6004,483,ferrari,0,\N
6010,483,mclaren,0,\N
6012,484,williams,15,\N
6017,484,mclaren,0,\N
6023,484,ferrari,0,\N
6029,485,williams,9,\N
6034,485,mclaren,0,\N
6037,485,ferrari,0,\N
6046,486,williams,4,\N
6047,486,ferrari,2,\N
6048,486,mclaren,1,\N
6061,487,williams,9,\N
6064,487,ferrari,3,\N
6066,487,mclaren,0,\N
6078,488,ferrari,12,\N
6079,488,williams,6,\N
6085,488,mclaren,0,\N
6095,489,ferrari,9,\N
6097,489,mclaren,4,\N
6098,489,williams,3,\N
6113,490,mclaren,6,\N
6115,490,ferrari,2,\N
6118,490,williams,0,\N
6129,491,mclaren,9,\N
6130,491,williams,6,\N
6143,491,ferrari,0,\N
6150,492,mclaren,1,\N
6154,492,ferrari,0,\N
6155,492,williams,0,\N
6166,493,williams,5,\N
6167,493,mclaren,1,\N
6169,493,ferrari,0,\N
6181,494,williams,4,\N
6189,494,mclaren,0,\N
6193,494,ferrari,0,\N
6197,495,williams,10,\N
6199,495,ferrari,2,\N
6201,495,mclaren,0,\N
6214,496,mclaren,6,\N
6215,496,ferrari,4,\N
6221,496,williams,0,\N
6230,497,williams,9,\N
6236,497,mclaren,0,\N
6237,497,ferrari,0,\N
6247,498,williams,9,\N
6252,498,mclaren,1,\N
6253,498,ferrari,0,\N
6264,499,williams,4,\N
6266,499,mclaren,2,\N
6273,499,ferrari,0,\N
6280,500,williams,2,\N
6285,500,mclaren,0,\N
6289,500,ferrari,0,\N
6295,501,mclaren,3,\N
6296,501,ferrari,2,\N
6302,501,williams,0,\N
6308,502,williams,10,\N
6311,502,ferrari,1,\N
6315,502,mclaren,0,\N
6322,503,williams,9,\N
6326,503,ferrari,2,\N
6333,503,mclaren,0,\N
6337,504,williams,10,\N
6341,504,mclaren,0,\N
6342,504,ferrari,0,\N
6352,505,williams,13,\N
6355,505,mclaren,1,\N
6357,505,ferrari,0,\N
6367,506,williams,10,\N
6370,506,ferrari,1,\N
6374,506,mclaren,0,\N
6381,507,williams,10,\N
6385,507,mclaren,0,\N
6386,507,ferrari,0,\N
6397,508,williams,3,\N
6399,508,mclaren,1,\N
6400,508,ferrari,0,\N
6409,509,williams,10,\N
6413,509,mclaren,0,\N
6414,509,ferrari,0,\N
6422,510,williams,15,\N
6424,510,mclaren,3,\N
6425,510,ferrari,2,\N
6436,511,williams,15,\N
6442,511,ferrari,0,\N
6443,511,mclaren,0,\N
13701,512,ferrari,0,\N
13699,512,williams,0,\N
13695,512,mclaren,4,\N
13688,513,williams,0,\N
13683,513,mclaren,0,\N
13681,513,ferrari,3,\N
6480,514,ferrari,15,\N
6485,514,williams,0,\N
6486,514,mclaren,0,\N
13717,515,mclaren,0,\N
13709,515,williams,4,\N
13708,515,ferrari,15,\N
13734,516,williams,0,\N
13731,516,mclaren,0,\N
13725,516,ferrari,3,\N
13749,517,williams,0,\N
13744,517,mclaren,1,\N
13739,517,ferrari,9,\N
13759,518,mclaren,3,\N
13757,518,williams,6,\N
13756,518,ferrari,9,\N
13777,519,mclaren,0,\N
13773,519,williams,4,\N
13772,519,ferrari,6,\N
13791,520,ferrari,2,\N
13790,520,mclaren,3,\N
13787,520,williams,9,\N
13820,521,mclaren,2,\N
6604,522,williams,11,\N
6605,522,ferrari,9,\N
6609,522,mclaren,0,\N
13833,523,ferrari,6,\N
13832,523,williams,9,\N
13848,524,williams,4,\N
13847,524,ferrari,15,\N
13867,525,mclaren,1,\N
13865,525,ferrari,9,\N
13864,525,williams,13,\N
13890,526,williams,0,\N
13886,526,mclaren,1,\N
13881,526,ferrari,9,\N
13400,527,williams,0,\N
13393,527,ferrari,0,\N
13392,527,mclaren,3,\N
13415,528,mclaren,0,\N
13414,528,williams,0,\N
13405,528,ferrari,9,\N
13432,529,ferrari,0,\N
13429,529,mclaren,0,\N
13425,529,williams,3,\N
13450,530,mclaren,0,\N
13446,530,williams,0,\N
13441,530,ferrari,9,\N
13468,531,williams,0,\N
13464,531,ferrari,0,\N
13463,531,mclaren,0,\N
13484,532,williams,0,\N
13482,532,mclaren,0,\N
13479,532,ferrari,4,\N
13505,533,ferrari,0,\N
13503,533,williams,0,\N
13501,533,mclaren,1,\N
13524,534,williams,0,\N
13521,534,ferrari,0,\N
13517,534,mclaren,3,\N
13539,535,ferrari,0,\N
13533,535,williams,2,\N
13531,535,mclaren,4,\N
13551,536,mclaren,1,\N
13547,536,ferrari,9,\N
13573,537,williams,0,\N
13572,537,mclaren,0,\N
13569,537,ferrari,0,\N
13587,538,mclaren,0,\N
13582,538,ferrari,4,\N
13609,539,williams,0,\N
13602,539,mclaren,0,\N
13600,539,ferrari,1,\N
13623,540,williams,0,\N
13617,540,mclaren,2,\N
13615,540,ferrari,4,\N
13635,541,mclaren,1,\N
13631,541,williams,6,\N
13630,541,ferrari,9,\N
13653,542,williams,0,\N
13652,542,mclaren,0,\N
13647,542,ferrari,9,\N
13138,543,ferrari,4,\N
13149,544,mclaren,6,\N
13148,544,ferrari,9,\N
13164,545,mclaren,3,\N
13161,545,ferrari,9,\N
13180,546,mclaren,0,\N
13175,546,ferrari,6,\N
13190,547,mclaren,3,\N
13188,547,ferrari,6,\N
13205,548,mclaren,3,\N
13204,548,ferrari,6,\N
13223,549,mclaren,0,\N
13218,549,ferrari,6,\N
13235,550,ferrari,4,\N
13234,550,mclaren,6,\N
13252,551,ferrari,2,\N
13251,551,mclaren,4,\N
13266,552,ferrari,6,\N
13265,552,mclaren,9,\N
13283,553,ferrari,9,\N
13302,554,mclaren,1,\N
13299,554,ferrari,6,\N
13319,555,mclaren,0,\N
13312,555,ferrari,9,\N
13332,556,mclaren,3,\N
13330,556,ferrari,6,\N
13350,557,ferrari,3,\N
13347,557,mclaren,9,\N
13371,558,ferrari,0,\N
13364,558,mclaren,4,\N
13378,559,ferrari,6,\N
13377,559,mclaren,9,\N
12903,560,williams,0,\N
12901,560,mclaren,1,\N
12897,560,ferrari,9,\N
12911,561,mclaren,6,\N
12910,561,ferrari,9,\N
12928,562,mclaren,2,\N
12925,562,ferrari,9,\N
12941,563,ferrari,6,\N
12940,563,mclaren,9,\N
12961,564,mclaren,1,\N
12957,564,ferrari,9,\N
12976,565,mclaren,2,\N
12973,565,ferrari,9,\N
12991,566,mclaren,2,\N
12989,566,ferrari,4,\N
13004,567,mclaren,9,\N
13027,568,mclaren,0,\N
13019,568,ferrari,9,\N
13040,569,ferrari,0,\N
13034,569,mclaren,9,\N
13052,570,mclaren,3,\N
13064,571,ferrari,6,\N
13063,571,mclaren,9,\N
13079,572,ferrari,6,\N
13096,573,ferrari,1,\N
13093,573,mclaren,9,\N
13109,574,ferrari,4,\N
13107,574,mclaren,9,\N
13125,575,ferrari,2,\N
13123,575,mclaren,4,\N
12560,576,ferrari,3,\N
12557,576,mclaren,9,\N
12579,577,williams,0,\N
12574,577,ferrari,3,\N
12573,577,mclaren,6,\N
12597,578,williams,0,\N
12590,578,mclaren,1,\N
12589,578,ferrari,2,\N
12610,579,ferrari,0,\N
12608,579,williams,0,\N
12603,579,mclaren,4.5,\N
12620,580,mclaren,6,\N
12619,580,ferrari,9,\N
12639,581,mclaren,0,\N
12635,581,ferrari,9,\N
12783,582,williams,0,\N
12779,582,mclaren,0,\N
12800,583,mclaren,0,\N
12797,583,williams,0,\N
12812,584,williams,0,\N
12825,585,ferrari,0,\N
12847,586,mclaren,0,\N
12838,586,ferrari,4,\N
12861,587,williams,0,\N
12855,587,ferrari,0.5,\N
12853,587,mclaren,1.5,\N
12876,588,williams,0,\N
12347,590,ferrari,6,\N
12346,590,mclaren,9,\N
12358,591,ferrari,6,\N
12357,591,mclaren,9,\N
12370,592,mclaren,4,\N
12380,593,mclaren,4,\N
12379,593,ferrari,9,\N
12394,594,ferrari,6,\N
12393,594,mclaren,9,\N
12412,595,mclaren,2,\N
12411,595,ferrari,3,\N
12425,596,mclaren,3,\N
12437,597,mclaren,4,\N
12436,597,ferrari,9,\N
12453,598,mclaren,1,\N
12451,598,ferrari,6,\N
12466,599,ferrari,3,\N
